producto_id,mes,anio,descripcion_repuesto,marca_repuesto,cantidad_total,km_promedio,tipo_ot_desc,n_ots
01001-06086,4,2025,REPUESTO FALTANTE,SIN MARCA,11.0,66766.36363636363,Reparación / Servicio,11
01001-06086,4,2026,REPUESTO FALTANTE,SIN MARCA,11.0,94460.72727272728,Reparación / Servicio,11
01001-06086,5,2025,REPUESTO FALTANTE,SIN MARCA,9.0,77926.0,Reparación / Servicio,9
01001-06086,5,2026,REPUESTO FALTANTE,SIN MARCA,7.0,93612.14285714286,Reparación / Servicio,7
01001-06086,6,2025,REPUESTO FALTANTE,SIN MARCA,11.0,88307.0,Reparación / Servicio,11
01001-06086,7,2025,REPUESTO FALTANTE,SIN MARCA,14.0,101739.85714285714,Reparación / Servicio,14
01001-06086,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,72539.5,Reparación / Servicio,2
01001-06086,8,2025,REPUESTO FALTANTE,SIN MARCA,7.0,95477.85714285714,Reparación / Servicio,7
01001-06086,9,2024,REPUESTO FALTANTE,SIN MARCA,10.0,65940.5,Reparación / Servicio,10
01001-06086,9,2025,REPUESTO FALTANTE,SIN MARCA,7.0,102544.42857142857,Reparación / Servicio,7
01001-06086,10,2024,REPUESTO FALTANTE,SIN MARCA,2.0,164252.5,Reparación / Servicio,2
01001-06086,10,2025,REPUESTO FALTANTE,SIN MARCA,6.0,97428.83333333333,Reparación / Servicio,6
01001-06086,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,90246.0,Reparación / Servicio,1
01001-06086,11,2025,REPUESTO FALTANTE,SIN MARCA,13.0,90844.46153846153,Reparación / Servicio,13
01001-06086,12,2024,REPUESTO FALTANTE,SIN MARCA,6.0,87340.5,Reparación / Servicio,6
01001-06086,12,2025,REPUESTO FALTANTE,SIN MARCA,13.0,80600.53846153847,Reparación / Servicio,13
01001-06087,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,138480.0,Reparación / Servicio,1
01001-06087,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,97734.0,Reparación / Servicio,1
01001-06087,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128434.0,Reparación / Servicio,1
01001-06089,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,74182.0,Reparación / Servicio,1
01001-06089,2,2025,REPUESTO FALTANTE,SIN MARCA,3.0,91658.66666666667,Reparación / Servicio,3
01001-06089,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,70955.0,Reparación / Servicio,1
01001-06089,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,134340.0,Reparación / Servicio,1
01001-06093,5,2025,REPUESTO FALTANTE,SIN MARCA,2.0,170310.5,Reparación / Servicio,2
01001-06095,3,2026,REPUESTO FALTANTE,SIN MARCA,1.0,74155.0,Reparación / Servicio,1
01001-06096,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,91044.0,Reparación / Servicio,2
01001-06096,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,82086.0,Reparación / Servicio,1
01001-06096,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,31760.0,Reparación / Servicio,1
01001-06097,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,63170.0,Reparación / Servicio,1
01001-06097,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,57107.0,Reparación / Servicio,1
01001-06098,8,2025,REPUESTO FALTANTE,SIN MARCA,2.0,136521.0,Reparación / Servicio,2
01001-06098,10,2025,REPUESTO FALTANTE,SIN MARCA,3.0,119300.33333333333,Reparación / Servicio,3
01001-06098,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,151723.0,Reparación / Servicio,1
01001-06099,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,105740.0,Reparación / Servicio,1
01001-06099,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,91582.0,Reparación / Servicio,1
01001-06099,8,2025,REPUESTO FALTANTE,SIN MARCA,2.0,92991.5,Reparación / Servicio,2
01001-06100,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,105740.0,Reparación / Servicio,2
01001-06100,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,91582.0,Reparación / Servicio,1
01001-06100,8,2025,REPUESTO FALTANTE,SIN MARCA,2.0,92991.5,Reparación / Servicio,2
01001-06101,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,105740.0,Reparación / Servicio,1
01001-06101,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,91582.0,Reparación / Servicio,1
01001-06101,8,2025,REPUESTO FALTANTE,SIN MARCA,2.0,92991.5,Reparación / Servicio,2
01001-06102,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,105740.0,Reparación / Servicio,1
01001-06102,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,91582.0,Reparación / Servicio,1
01001-06102,8,2025,REPUESTO FALTANTE,SIN MARCA,2.0,92991.5,Reparación / Servicio,2
01001-06103,8,2025,REPUESTO FALTANTE,SIN MARCA,1.0,59848.0,Reparación / Servicio,1
01001-06104,8,2025,REPUESTO FALTANTE,SIN MARCA,1.0,59848.0,Reparación / Servicio,1
01001-06104,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,102330.0,Reparación / Servicio,1
01001-06106,1,2026,REPUESTO FALTANTE,SIN MARCA,2.0,129464.0,Reparación / Servicio,2
01001-06106,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,123503.0,Reparación / Servicio,1
01001-06107,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,129464.0,Reparación / Servicio,1
01001-06107,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,123503.0,Reparación / Servicio,1
01001-06108,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,129464.0,Reparación / Servicio,1
01001-06109,1,2026,REPUESTO FALTANTE,SIN MARCA,4.0,129464.0,Reparación / Servicio,1
01001-06109,3,2026,REPUESTO FALTANTE,SIN MARCA,4.0,174601.0,Reparación / Servicio,1
01001-06109,10,2025,REPUESTO FALTANTE,SIN MARCA,8.0,123503.0,Reparación / Servicio,2
01001-061107,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,123250.0,Reparación / Servicio,1
01001-06113,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,72391.0,Reparación / Servicio,1
01001-06120,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,111290.0,Reparación / Servicio,1
01001-06121,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,111290.0,Reparación / Servicio,1
01001-06178,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,111290.0,Reparación / Servicio,1
01001-06178,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,179335.0,Reparación / Servicio,1
01001-07001,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,132586.0,Reparación / Servicio,1
01001-07001,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,10942.0,Reparación / Servicio,1
01001-07003,3,2024,REPUESTO FALTANTE,SIN MARCA,1.0,64988.0,Reparación / Servicio,1
01001-07004,4,2024,REPUESTO FALTANTE,SIN MARCA,6.0,156615.0,Reparación / Servicio,1
01001-07005,6,2024,REPUESTO FALTANTE,SIN MARCA,2.0,81438.0,Reparación / Servicio,1
01001-08001,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,92589.0,Reparación / Servicio,1
01001-08002,4,2024,REPUESTO FALTANTE,SIN MARCA,4.0,75615.0,Reparación / Servicio,1
01001-08003,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,73719.0,Reparación / Servicio,1
01001-08004,6,2024,REPUESTO FALTANTE,SIN MARCA,4.0,81438.0,Reparación / Servicio,2
01001-08005,6,2024,REPUESTO FALTANTE,SIN MARCA,4.0,37329.0,Reparación / Servicio,1
01001-08006,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,66491.0,Reparación / Servicio,1
01001-08007,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,41085.0,Reparación / Servicio,1
01001-08008,9,2024,REPUESTO FALTANTE,SIN MARCA,4.0,19459.0,Reparación / Servicio,1
01001-08010,6,2025,REPUESTO FALTANTE,SIN MARCA,4.0,191041.0,Reparación / Servicio,1
01001-09001,3,2024,REPUESTO FALTANTE,SIN MARCA,2.0,152232.0,Reparación / Servicio,2
01001-09002,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,64177.0,Reparación / Servicio,1
01001-09002,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,60583.0,Reparación / Servicio,1
01001-09003,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,60583.0,Reparación / Servicio,1
01001-09003,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,66657.0,Reparación / Servicio,1
01001-09003,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,68630.0,Reparación / Servicio,1
01001-09004,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,60583.0,Reparación / Servicio,1
01001-09004,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,93840.0,Reparación / Servicio,1
01001-09005,5,2024,REPUESTO FALTANTE,SIN MARCA,3.0,107536.66666666667,Reparación / Servicio,3
01001-09005,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,70970.0,Reparación / Servicio,1
01001-09005,9,2025,REPUESTO FALTANTE,SIN MARCA,2.0,60203.0,Reparación / Servicio,2
01001-09005,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,162682.0,Reparación / Servicio,1
01001-09005,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128107.0,Reparación / Servicio,1
01001-09006,1,2025,REPUESTO FALTANTE,SIN MARCA,2.0,55668.0,Reparación / Servicio,2
01001-09006,2,2023,REPUESTO FALTANTE,SIN MARCA,2.0,80450.0,Reparación / Servicio,2
01001-09006,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,74250.0,Reparación / Servicio,1
01001-09006,5,2024,REPUESTO FALTANTE,SIN MARCA,3.0,107536.66666666667,Reparación / Servicio,3
01001-09006,6,2025,REPUESTO FALTANTE,SIN MARCA,3.0,132728.66666666666,Reparación / Servicio,3
01001-09006,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,98096.0,Reparación / Servicio,2
01001-09006,7,2025,REPUESTO FALTANTE,SIN MARCA,1.0,48145.0,Reparación / Servicio,1
01001-09006,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,65593.5,Reparación / Servicio,2
01001-09006,9,2025,REPUESTO FALTANTE,SIN MARCA,2.0,60203.0,Reparación / Servicio,2
01001-09006,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,162682.0,Reparación / Servicio,1
01001-09006,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,128107.0,Reparación / Servicio,1
01001-09007,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,38.0,Reparación / Servicio,1
01001-09008,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,38.0,Reparación / Servicio,1
01001-09009,5,2024,REPUESTO FALTANTE,SIN MARCA,5.0,38.0,Reparación / Servicio,1
01001-09010,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,30072.0,Reparación / Servicio,1
01001-09011,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,59286.0,Reparación / Servicio,1
01001-09011,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,112000.0,Reparación / Servicio,2
01001-09011,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,93840.0,Reparación / Servicio,1
01001-09012,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,80582.0,Reparación / Servicio,1
01001-09013,6,2024,REPUESTO FALTANTE,SIN MARCA,4.0,119101.0,Reparación / Servicio,2
01001-09014,5,2024,REPUESTO FALTANTE,SIN MARCA,2.0,111353.0,Reparación / Servicio,2
01001-09014,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,204581.0,Reparación / Servicio,1
01001-09014,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98551.0,Reparación / Servicio,1
01001-09014,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,78215.0,Reparación / Servicio,1
01001-09014,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,152147.0,Reparación / Servicio,1
01001-09015,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,23921.0,Reparación / Servicio,1
01001-09016,2,2023,REPUESTO FALTANTE,SIN MARCA,1.0,80450.0,Reparación / Servicio,1
01001-09016,2,2025,REPUESTO FALTANTE,SIN MARCA,1.0,74250.0,Reparación / Servicio,1
01001-09016,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84226.0,Reparación / Servicio,1
01001-09016,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,163608.0,Reparación / Servicio,1
01001-09016,7,2024,REPUESTO FALTANTE,SIN MARCA,3.0,84984.66666666667,Reparación / Servicio,3
01001-09016,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98551.0,Reparación / Servicio,1
01001-09019,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,78429.0,Reparación / Servicio,2
01001-09019,11,2025,REPUESTO FALTANTE,SIN MARCA,1.0,66657.0,Reparación / Servicio,1
01001-09020,2,2023,REPUESTO FALTANTE,SIN MARCA,1.0,80450.0,Reparación / Servicio,1
01001-09020,7,2024,REPUESTO FALTANTE,SIN MARCA,5.0,103421.0,Reparación / Servicio,3
01001-09020,8,2024,REPUESTO FALTANTE,SIN MARCA,4.0,75047.25,Reparación / Servicio,4
01001-09021,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,13285.0,Reparación / Servicio,1
01001-09021,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,204581.0,Reparación / Servicio,1
01001-09021,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,83841.0,Reparación / Servicio,1
01001-09021,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,78215.0,Reparación / Servicio,1
01001-09021,11,2025,REPUESTO FALTANTE,SIN MARCA,2.0,109402.0,Reparación / Servicio,2
01001-09022,1,2025,REPUESTO FALTANTE,SIN MARCA,2.0,55668.0,Reparación / Servicio,2
01001-09022,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,13285.0,Reparación / Servicio,1
01001-09022,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,84279.0,Reparación / Servicio,2
01001-09022,8,2024,REPUESTO FALTANTE,SIN MARCA,2.0,47346.0,Reparación / Servicio,2
01001-09022,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,113420.0,Reparación / Servicio,1
01001-09023,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84015.0,Reparación / Servicio,1
01001-09024,5,2024,REPUESTO FALTANTE,SIN MARCA,1.0,138480.0,Reparación / Servicio,1
01001-09024,7,2024,REPUESTO FALTANTE,SIN MARCA,2.0,98096.0,Reparación / Servicio,2
01001-09024,7,2025,REPUESTO FALTANTE,SIN MARCA,1.0,48145.0,Reparación / Servicio,1
01001-09025,7,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98096.0,Reparación / Servicio,1
01001-09026,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,105104.0,Reparación / Servicio,1
01001-09026,12,2025,REPUESTO FALTANTE,SIN MARCA,2.0,68630.0,Reparación / Servicio,2
01001-09027,11,2025,REPUESTO FALTANTE,SIN MARCA,2.0,74390.0,Reparación / Servicio,2
01001-09027,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,50253.0,Reparación / Servicio,1
01001-09028,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,105104.0,Reparación / Servicio,1
01001-09029,11,2025,REPUESTO FALTANTE,SIN MARCA,3.0,70050.66666666667,Reparación / Servicio,3
01001-09029,12,2025,REPUESTO FALTANTE,SIN MARCA,2.0,59441.5,Reparación / Servicio,2
01001-09030,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,96808.0,Reparación / Servicio,1
01001-10001,4,2024,REPUESTO FALTANTE,SIN MARCA,1.0,64877.0,Reparación / Servicio,1
01001-10002,8,2024,REPUESTO FALTANTE,SIN MARCA,1.0,33443.0,Reparación / Servicio,1
01001-10003,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,98457.0,Reparación / Servicio,1
01001-21001,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21002,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21003,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21004,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,1
01001-21005,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21006,2,2024,REPUESTO FALTANTE,SIN MARCA,9.0,1.0,Reparación / Servicio,1
01001-21007,2,2024,REPUESTO FALTANTE,SIN MARCA,6.0,1.0,Reparación / Servicio,1
01001-21008,2,2024,REPUESTO FALTANTE,SIN MARCA,60.0,1.0,Reparación / Servicio,2
01001-21009,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21010,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21011,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,2
01001-21012,2,2024,REPUESTO FALTANTE,SIN MARCA,3.0,1.0,Reparación / Servicio,3
01001-21013,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,47643.0,Reparación / Servicio,1
01001-21013,2,2024,REPUESTO FALTANTE,SIN MARCA,12.0,1.0,Reparación / Servicio,1
01001-21013,4,2026,REPUESTO FALTANTE,SIN MARCA,2.0,25141.0,Reparación / Servicio,1
01001-21013,5,2026,REPUESTO FALTANTE,SIN MARCA,2.0,320076.0,Reparación / Servicio,2
01001-21013,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,70145.0,Reparación / Servicio,1
01001-21013,10,2025,REPUESTO FALTANTE,SIN MARCA,2.0,94554.5,Reparación / Servicio,2
01001-21013,11,2024,REPUESTO FALTANTE,SIN MARCA,1.0,127617.0,Reparación / Servicio,1
01001-21013,12,2025,REPUESTO FALTANTE,SIN MARCA,9.0,107306.66666666667,Reparación / Servicio,3
01001-21014,1,2025,REPUESTO FALTANTE,SIN MARCA,2.0,42350.0,Reparación / Servicio,1
01001-21014,2,2024,REPUESTO FALTANTE,SIN MARCA,71.0,1.0,Reparación / Servicio,3
01001-21014,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
01001-21014,10,2024,REPUESTO FALTANTE,SIN MARCA,1.0,84677.0,Reparación / Servicio,1
01001-21015,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21016,2,2024,REPUESTO FALTANTE,SIN MARCA,100.0,1.0,Reparación / Servicio,1
01001-21017,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21018,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21019,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21020,2,2024,REPUESTO FALTANTE,SIN MARCA,6.0,1.0,Reparación / Servicio,2
01001-21021,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,1
01001-21022,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21023,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,1
01001-21024,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,1
01001-21025,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21026,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21027,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21028,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21029,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,2
01001-21030,2,2024,REPUESTO FALTANTE,SIN MARCA,12.0,1.0,Reparación / Servicio,2
01001-21030,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,374377.0,Reparación / Servicio,1
01001-21031,2,2024,REPUESTO FALTANTE,SIN MARCA,6.0,1.0,Reparación / Servicio,1
01001-21033,2,2024,REPUESTO FALTANTE,SIN MARCA,10.0,1.0,Reparación / Servicio,1
01001-21034,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-21035,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,1
01001-21036,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,1
01001-21037,1,2025,REPUESTO FALTANTE,SIN MARCA,2.5,70882.0,Reparación / Servicio,3
01001-21037,3,2025,REPUESTO FALTANTE,SIN MARCA,0.5,117533.0,Reparación / Servicio,1
01001-21037,4,2025,REPUESTO FALTANTE,SIN MARCA,0.5,85899.0,Reparación / Servicio,2
01001-21038,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,123250.0,Reparación / Servicio,1
01001-21039,1,2026,REPUESTO FALTANTE,SIN MARCA,1.0,96657.0,Reparación / Servicio,1
01001-21039,3,2026,REPUESTO FALTANTE,SIN MARCA,1.0,135321.0,Reparación / Servicio,1
01001-21039,4,2026,REPUESTO FALTANTE,SIN MARCA,2.0,89113.0,Reparación / Servicio,2
01001-21039,6,2025,REPUESTO FALTANTE,SIN MARCA,2.0,294233.0,Reparación / Servicio,1
01001-21039,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,98803.0,Reparación / Servicio,1
01001-21040,5,2026,REPUESTO FALTANTE,SIN MARCA,2.0,123250.0,Reparación / Servicio,2
01001-21040,6,2025,REPUESTO FALTANTE,SIN MARCA,2.0,294233.0,Reparación / Servicio,1
01001-21041,5,2025,REPUESTO FALTANTE,SIN MARCA,2.0,161812.0,Reparación / Servicio,1
01001-21041,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,98803.0,Reparación / Servicio,1
01001-21042,9,2025,REPUESTO FALTANTE,SIN MARCA,1.0,98803.0,Reparación / Servicio,1
01001-25001,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-25002,2,2024,REPUESTO FALTANTE,SIN MARCA,1.0,1.0,Reparación / Servicio,1
01001-25003,2,2024,REPUESTO FALTANTE,SIN MARCA,2.0,1.0,Reparación / Servicio,2
01001-25004,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,68392.0,Reparación / Servicio,1
01001-25005,2,2026,REPUESTO FALTANTE,SIN MARCA,1.0,124581.0,Reparación / Servicio,1
01001-25005,6,2024,REPUESTO FALTANTE,SIN MARCA,1.0,68392.0,Reparación / Servicio,1
01001-25005,10,2024,REPUESTO FALTANTE,SIN MARCA,2.0,84996.5,Reparación / Servicio,2
01001-25005,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,123804.0,Reparación / Servicio,1
01001-25006,12,2024,REPUESTO FALTANTE,SIN MARCA,1.0,105450.0,Reparación / Servicio,1
01001-25009,3,2026,REPUESTO FALTANTE,SIN MARCA,2.0,91480.0,Reparación / Servicio,2
01001-25009,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,123250.0,Reparación / Servicio,1
01001-25009,11,2025,REPUESTO FALTANTE,SIN MARCA,2.0,81167.0,Reparación / Servicio,2
01001-25009,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,50253.0,Reparación / Servicio,1
01001-25010,3,2026,REPUESTO FALTANTE,SIN MARCA,1.0,94883.0,Reparación / Servicio,1
01001-25010,5,2025,REPUESTO FALTANTE,SIN MARCA,1.0,137491.0,Reparación / Servicio,1
01001-25011,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,62220.0,Reparación / Servicio,1
01001-25012,6,2025,REPUESTO FALTANTE,SIN MARCA,1.0,62220.0,Reparación / Servicio,1
01001-25014,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,77817.0,Reparación / Servicio,1
01001-25015,4,2026,REPUESTO FALTANTE,SIN MARCA,2.0,49616.0,Reparación / Servicio,2
01001-3118,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,214200.0,Reparación / Servicio,1
01001-3118,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,215680.0,Reparación / Servicio,1
31370089,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,82086.0,Reparación / Servicio,1
31370089,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,39225.0,Reparación / Servicio,1
31370089,4,2026,REPUESTO FALTANTE,SIN MARCA,2.0,66588.0,Reparación / Servicio,2
31370089,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
31407748,4,2026,REPUESTO FALTANTE,SIN MARCA,1.0,77817.0,Reparación / Servicio,1
31407748,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
31662960,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
32140029,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,82086.0,Reparación / Servicio,1
32140029,3,2026,REPUESTO FALTANTE,SIN MARCA,1.0,108785.0,Reparación / Servicio,1
32140029,4,2025,REPUESTO FALTANTE,SIN MARCA,1.0,39225.0,Reparación / Servicio,1
32140029,4,2026,REPUESTO FALTANTE,SIN MARCA,2.0,66588.0,Reparación / Servicio,2
32140029,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
32214957,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
32242191,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,82086.0,Reparación / Servicio,1
32242191,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
32290011,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
ACEITEWOLF01,2,2023,REPUESTO FALTANTE,SIN MARCA,14.0,61824.0,Reparación / Servicio,3
ACEITEWOLF01,3,2025,REPUESTO FALTANTE,SIN MARCA,5.0,29948.0,Reparación / Servicio,1
ACEITEWOLF01,11,2019,REPUESTO FALTANTE,SIN MARCA,1.0,44296.0,Reparación / Servicio,1
ARANDELA01,1,2024,REPUESTO FALTANTE,SIN MARCA,1.0,117061.0,Reparación / Servicio,1
ARANDELA01,2,2023,REPUESTO FALTANTE,SIN MARCA,4.0,53890.0,Reparación / Servicio,4
ARANDELAVOLVO,9,2024,REPUESTO FALTANTE,SIN MARCA,1.0,88883.0,Reparación / Servicio,1
BPA000000000000,2,2024,SILICONA PARA INTERIORES,SIN MARCA,4.0,1.0,Reparación / Servicio,2
BPA000000000001,2,2024,ABRILLANTADOR DE LLANTAS,SIN MARCA,2.0,1.0,Reparación / Servicio,1
BPA000000000002,2,2024,PA�O DE ABSORCION 3D,SIN MARCA,1.0,1.0,Reparación / Servicio,1
BPA000000000003,2,2024,SMART POLISH,SIN MARCA,1.0,1.0,Reparación / Servicio,1
BPA000000000004,2,2024,CINTAS ANTIDESLIZANTES,SIN MARCA,2.0,1.0,Reparación / Servicio,1
BPA000000000005,2,2024,SOLDIMIX,SIN MARCA,1.0,1.0,Reparación / Servicio,1
BPA000000000006,2,2024,PAPEL DE PISO,SIN MARCA,500.0,1.0,Reparación / Servicio,1
